tweet_id,tweet,sentiment,created_at,hashtags,username,location,retweet_count,org_tweet,org_lang,favorite_count,latitude,longitude,cleaned_tweet,currenttime,positive_prob,negative_prob,neutral_prob,place,date,time,date_time,current_date_time,temp_c,wind_kph,wind_degree,wind_dir,pressure_in,precip_mm,humidity,cloud,feelslike_c,vis_km,uv,gust_kph,conditions
1644430236753473536,"@rohitscode Thank you Rohit! :)",positive,"2023-04-07 20:01:35",,"Vishnupriya Arora","Bangalore, India",0,"@rohitscode Thank you Rohit! :)",en,0,NULL,NULL,"rohitscode thank rohit","2023-04-08 01:37:32",0.8735116,0.0027625053,0.123725936,Bangalore,2023-04-08,01:37:00,"2023-04-08 01:37:00","2023-04-08 01:37:32",23,6.1,120,ESE,30.06,0,73,50,24.8,6,1,27,"Partly cloudy"
1644430239089700864,"@aaaamodh nivea lip balm is the worst",negative,"2023-04-07 20:01:35",,"ITS ME HI IM PROBLEM","bangalore india",0,"@aaaamodh nivea lipbalm is the worst",en,0,NULL,NULL,"aaaamodh nivea lip balm worst","2023-04-08 01:37:32",0.0028559472,0.97501004,0.022134112,Bangalore,2023-04-08,01:37:00,"2023-04-08 01:37:00","2023-04-08 01:37:32",23,6.1,120,ESE,30.06,0,73,50,24.8,6,1,27,"Partly cloudy"
1644430262082863104,"@bibs24_ Thanks!",positive,"2023-04-07 20:01:41",,"Vishnupriya Arora","Bangalore, India",0,"@bibs24_ Thanks!",en,0,NULL,NULL,"bibs24 thanks","2023-04-08 01:37:32",0.6198707,0.00880363,0.37132567,Bangalore,2023-04-08,01:37:00,"2023-04-08 01:37:00","2023-04-08 01:37:32",23,6.1,120,ESE,30.06,0,73,50,24.8,6,1,27,"Partly cloudy"
1644430266616643584,"@ChrisRaju8 And we’ll talk about winning something when we win the league",neutral,"2023-04-07 20:01:42",,M,"Bengaluru, India",0,"@ChrisRaju8 And we’ll talk about winning something when we win the league",en,1,NULL,NULL,"chrisraju8 ll talk winning something win league","2023-04-08 01:37:32",0.47782466,0.0057038344,0.51647145,Bangalore,2023-04-08,01:37:00,"2023-04-08 01:37:00","2023-04-08 01:37:32",23,6.1,120,ESE,30.06,0,73,50,24.8,6,1,27,"Partly cloudy"
1644430278193201152,D,neutral,"2023-04-07 20:01:45",,Anu.,"Bengaluru, India",0,D,und,0,NULL,NULL,d,"2023-04-08 01:37:32",0.29003936,0.20569229,0.50426835,Bangalore,2023-04-08,01:37:00,"2023-04-08 01:37:00","2023-04-08 01:37:32",23,6.1,120,ESE,30.06,0,73,50,24.8,6,1,27,"Partly cloudy"
1644430285231251457,"@mehakmahajan_09 Thank you mehak :)",positive,"2023-04-07 20:01:46",,"Vishnupriya Arora","Bangalore, India",0,"@mehakmahajan_09 Thank youu mehak :)",en,0,NULL,NULL,"mehakmahajan 09 thank mehak","2023-04-08 01:37:32",0.90216017,0.0020662115,0.09577369,Bangalore,2023-04-08,01:37:00,"2023-04-08 01:37:00","2023-04-08 01:37:32",23,6.1,120,ESE,30.06,0,73,50,24.8,6,1,27,"Partly cloudy"
1644430294886518784,"@RitikGupta1999 @SanjayAzadSln Pada likkha gang.. https://t.co/T0GyPrBunl",neutral,"2023-04-07 20:01:48",,"Sudipto Sen",Bangalore,0,"@RitikGupta1999 @SanjayAzadSln Pada likkha gang.. https://t.co/T0GyPrBunl",in,0,NULL,NULL,"ritikgupta1999 sanjayazadsln pada likkha gang","2023-04-08 01:37:32",0.03048647,0.085352,0.88416153,Bangalore,2023-04-08,01:37:00,"2023-04-08 01:37:00","2023-04-08 01:37:32",23,6.1,120,ESE,30.06,0,73,50,24.8,6,1,27,"Partly cloudy"
1644430296044175360,Y,neutral,"2023-04-07 20:01:49",,Anu.,"Bengaluru, India",0,Y,und,0,NULL,NULL,y,"2023-04-08 01:37:32",0.2452747,0.24782853,0.50689673,Bangalore,2023-04-08,01:37:00,"2023-04-08 01:37:00","2023-04-08 01:37:32",23,6.1,120,ESE,30.06,0,73,50,24.8,6,1,27,"Partly cloudy"
1644430310342557696,I,neutral,"2023-04-07 20:01:52",,Anu.,"Bengaluru, India",0,I,und,0,NULL,NULL,,"2023-04-08 01:37:32",0.217029,0.22081181,0.56215924,Bangalore,2023-04-08,01:37:00,"2023-04-08 01:37:00","2023-04-08 01:37:32",23,6.1,120,ESE,30.06,0,73,50,24.8,6,1,27,"Partly cloudy"
1644430324150202368,N,neutral,"2023-04-07 20:01:55",,Anu.,"Bengaluru, India",0,N,und,0,NULL,NULL,n,"2023-04-08 01:37:32",0.23668252,0.25992084,0.5033967,Bangalore,2023-04-08,01:37:00,"2023-04-08 01:37:00","2023-04-08 01:37:32",23,6.1,120,ESE,30.06,0,73,50,24.8,6,1,27,"Partly cloudy"
1644430338574413825,G,neutral,"2023-04-07 20:01:59",,Anu.,"Bengaluru, India",0,G,und,0,NULL,NULL,g,"2023-04-08 01:37:32",0.24464555,0.24533051,0.5100239,Bangalore,2023-04-08,01:37:00,"2023-04-08 01:37:00","2023-04-08 01:37:32",23,6.1,120,ESE,30.06,0,73,50,24.8,6,1,27,"Partly cloudy"
1644430362620354561,"@oofriri @aaaamodh best",positive,"2023-04-07 20:02:05",,"ITS ME HI IM PROBLEM","bangalore india",0,"@oofriri @aaaamodh best",en,0,NULL,NULL,"oofriri aaaamodh best","2023-04-08 01:37:32",0.6558901,0.01590191,0.328208,Bangalore,2023-04-08,01:37:00,"2023-04-08 01:37:00","2023-04-08 01:37:32",23,6.1,120,ESE,30.06,0,73,50,24.8,6,1,27,"Partly cloudy"
1644430362834276352,"#congress #MLA's Inamdar Family Resigns From Primary Membership Of Congress #KarnatakaElection2023 https://t.co/0eVmUxIJ4A",neutral,"2023-04-07 20:02:05","congress, MLA, KarnatakaElection2023",naashonomics,Bengaluru,0,"#congress #MLA's Inamdar Family Resigns From Primary Membership Of Congress #KarnatakaElection2023 https://t.co/0eVmUxIJ4A",en,0,NULL,NULL,"congress mla s inamdar family resigns primary membership congress karnatakaelection2023","2023-04-08 01:37:32",0.018487062,0.21299008,0.7685228,Bangalore,2023-04-08,01:37:00,"2023-04-08 01:37:00","2023-04-08 01:37:32",23,6.1,120,ESE,30.06,0,73,50,24.8,6,1,27,"Partly cloudy"
1644430366399430657,"@DeekshitaVerma Thank youuu deekshita ❤️",positive,"2023-04-07 20:02:06",,"Vishnupriya Arora","Bangalore, India",0,"@DeekshitaVerma Thank youuu deekshita ❤️",en,0,NULL,NULL,"deekshitaverma thank youuu deekshita","2023-04-08 01:37:32",0.7851577,0.0038375,0.21100484,Bangalore,2023-04-08,01:37:00,"2023-04-08 01:37:00","2023-04-08 01:37:32",23,6.1,120,ESE,30.06,0,73,50,24.8,6,1,27,"Partly cloudy"
1644430366399434752,"@flexiblenancy @abdulahmed332 @AbbaM_Abiyos @ameerah_MIA @Aysho_ @Ayshaaklg @teejay__ahmad @mus_toyy @Timmysofine @Nawas_masood Alhamdulillah",neutral,"2023-04-07 20:02:06",,Farooq,"Bangalore, India",0,"@flexiblenancy @abdulahmed332 @AbbaM_Abiyos @ameerah_MIA @Aysho_ @Ayshaaklg @teejay__ahmad @mus_toyy @Timmysofine @Nawas_masood Alhamdulillah",in,0,NULL,NULL,"flexiblenancy abdulahmed332 abbam abiyos ameerah mia aysho ayshaaklg teejay ahmad mus toyy timmysofine nawas masood alhamdulillah","2023-04-08 01:37:32",0.059462678,0.06912643,0.87141097,Bangalore,2023-04-08,01:37:00,"2023-04-08 01:37:00","2023-04-08 01:37:32",23,6.1,120,ESE,30.06,0,73,50,24.8,6,1,27,"Partly cloudy"
1644430366646861824,"@alwaysashwin @RaviTeja_offl https://t.co/lfhI4mUjR3",neutral,"2023-04-07 20:02:06",,"Sreekanth Reddy ❣️","Madanapalle, India",0,"@alwaysashwin @RaviTeja_offl https://t.co/lfhI4mUjR3",und,0,NULL,NULL,"alwaysashwin raviteja offl","2023-04-08 01:37:32",0.08471438,0.070473686,0.844812,Bangalore,2023-04-08,01:37:00,"2023-04-08 01:37:00","2023-04-08 01:37:32",23,6.1,120,ESE,30.06,0,73,50,24.8,6,1,27,"Partly cloudy"
1644430369893289985,"#노래방애창회 https://t.co/bAdrKxz5K7",neutral,"2023-04-07 20:02:06",노래방애창회,합천창원의창성산마산진해군위의성출장안마조건만남애인대행오피콜걸키스방아줌마유부,hassan,0,"#노래방애창회 https://t.co/bAdrKxz5K7",und,0,NULL,NULL,,"2023-04-08 01:37:32",0.29043326,0.2582943,0.45127246,Bangalore,2023-04-08,01:37:00,"2023-04-08 01:37:00","2023-04-08 01:37:32",23,6.1,120,ESE,30.06,0,73,50,24.8,6,1,27,"Partly cloudy"
1644430378051018752,"tensely hot weather. Lady Helen's sitting-room5 looked",neutral,"2023-04-07 20:02:08",,"shreya jain",Bangalore,0,"tensely hot weather. Lady Helen's sitting-room5 looked",en,0,NULL,NULL,"tensely hot weather lady helen s sitting room5 looked","2023-04-08 01:37:32",0.34990484,0.008153683,0.6419415,Bangalore,2023-04-08,01:37:00,"2023-04-08 01:37:00","2023-04-08 01:37:32",23,6.1,120,ESE,30.06,0,73,50,24.8,6,1,27,"Partly cloudy"
1644430402965364736,"@saumya1singh Thank you Saumya ❤️",positive,"2023-04-07 20:02:14",,"Vishnupriya Arora","Bangalore, India",0,"@saumya1singh Thank youu Saumya ❤️",en,0,NULL,NULL,"saumya1singh thank saumya","2023-04-08 01:37:32",0.9354106,0.0017203824,0.06286901,Bangalore,2023-04-08,01:37:00,"2023-04-08 01:37:00","2023-04-08 01:37:32",23,6.1,120,ESE,30.06,0,73,50,24.8,6,1,27,"Partly cloudy"
1644430450579095552,"@PiyuNair Yes, there is only Good Friday and Great Friday.",positive,"2023-04-07 20:02:26",,"Bobby Thottum","Bangalore, INDIA",0,"@PiyuNair Yes, there is only Good Friday and Great Friday.",en,0,NULL,NULL,"piyunair yes good friday great friday","2023-04-08 01:37:32",0.91167897,0.0028010393,0.08552001,Bangalore,2023-04-08,01:37:00,"2023-04-08 01:37:00","2023-04-08 01:37:32",23,6.1,120,ESE,30.06,0,73,50,24.8,6,1,27,"Partly cloudy"
1644787499154419712,"@mr_cheu Since most LLMs are known to "leak data", why would anyone with prop data allow it's usage for FOSS training?",negative,"2023-04-08 19:41:13",,Nirant,Bengaluru,0,"@mr_cheu Since most LLMs are known to "leak data", why would anyone with prop data allow it's usage for FOSS training?",en,0,NULL,NULL,"mr cheu since llms known leak data anyone prop data allow s usage foss training","2023-04-09 01:20:20",0.0065954123,0.74508446,0.24832013,Bangalore,2023-04-09,01:20:00,"2023-04-09 01:20:00","2023-04-09 01:20:20",23,9,90,E,30.09,0,69,25,24.9,6,1,23.8,"Partly cloudy"
1644787503499743232,"@Ankith_speaks Have you noticed there are around 5 tweets that go around. Just copy paste. Then there is we are all one..",neutral,"2023-04-08 19:41:14",,"Ravi KK",Bangalore,0,"@Ankith_speaks Have you noticed there are around 5 tweets that go around. Just copy paste. Then there is we are all one..",en,0,NULL,NULL,"ankith speaks noticed around 5 tweets go around just copy paste one","2023-04-09 01:20:20",0.071975805,0.093577415,0.83444685,Bangalore,2023-04-09,01:20:00,"2023-04-09 01:20:00","2023-04-09 01:20:20",23,9,90,E,30.09,0,69,25,24.9,6,1,23.8,"Partly cloudy"
1644787518439825408,"Everything Everywhere All At Once.

It was boring. https://t.co/v9blFnWdUk",negative,"2023-04-08 19:41:17",,"Harish Iyengaar","Mumbai, India",0,"Everything Everywhere All At Once.

It was boring. https://t.co/v9blFnWdUk",en,0,NULL,NULL,"everything everywhere boring","2023-04-09 01:20:20",0.010943531,0.8971231,0.09193334,Bangalore,2023-04-09,01:20:00,"2023-04-09 01:20:00","2023-04-09 01:20:20",23,9,90,E,30.09,0,69,25,24.9,6,1,23.8,"Partly cloudy"
1644787522122178560,"Okay Bhai Hattap: //T.CO/Ibdramusav:",neutral,"2023-04-08 19:41:18",,whatyaaraditi?,"Bengaluru, India",0,"okay bhai https://t.co/IBDmrmwsvH",hi,0,NULL,NULL,"okay bhai hattap t co ibdramusav","2023-04-09 01:20:20",0.056996863,0.061444208,0.88155895,Bangalore,2023-04-09,01:20:00,"2023-04-09 01:20:00","2023-04-09 01:20:20",23,9,90,E,30.09,0,69,25,24.9,6,1,23.8,"Partly cloudy"
1644787561129455618,"@pradeepshettyn @karkalasunil Desane Martavre again 😠",neutral,"2023-04-08 19:41:27",,"Haji Mastan","Bengaluru, India",0,"@pradeepshettyn @karkalasunil ದೇಶಾನೇ ಮಾರ್ತಾವ್ರೆ ಮತ್ತೆ 😠",kn,0,NULL,NULL,"pradeepshettyn karkalasunil desane martavre","2023-04-09 01:20:20",0.068523146,0.111078046,0.8203988,Bangalore,2023-04-09,01:20:00,"2023-04-09 01:20:00","2023-04-09 01:20:20",23,9,90,E,30.09,0,69,25,24.9,6,1,23.8,"Partly cloudy"
1644787578590334976,"@operagxofficial Genshin, City skylines  Sims 4 and a lot of visual novels",neutral,"2023-04-08 19:41:32",,Krishna🏳️‍🌈," Bengaluru ",0,"@operagxofficial Genshin, City skylines  Sims 4 and a lot of visual novels",en,0,NULL,NULL,"operagxofficial genshin city skylines sims 4 lot visual novels","2023-04-09 01:20:20",0.13386,0.013675085,0.85246485,Bangalore,2023-04-09,01:20:00,"2023-04-09 01:20:00","2023-04-09 01:20:20",23,9,90,E,30.09,0,69,25,24.9,6,1,23.8,"Partly cloudy"
1644787581736075268,"@GenNaxBT @_buildspace @_buildspace os ftw !!Lmao",neutral,"2023-04-08 19:41:32",,Raj,"Bengaluru, India",0,"@gennaxbt @_buildspace @_buildspace os FTW !! Lmao",ht,0,NULL,NULL,"gennaxbt buildspace buildspace os ftw lmao","2023-04-09 01:20:20",0.09650029,0.0671645,0.83633524,Bangalore,2023-04-09,01:20:00,"2023-04-09 01:20:00","2023-04-09 01:20:20",23,9,90,E,30.09,0,69,25,24.9,6,1,23.8,"Partly cloudy"
1644787582293917696,"@panckaesoverabs @timesofball atleast ronaldo didn't get called sewer rat on illegal growth harmones",neutral,"2023-04-08 19:41:32",,uzair,"Bengaluru, India",0,"@panckaesoverabs @timesofball atleast ronaldo didn't get called sewer rat on illegal growth harmones",en,0,NULL,NULL,"panckaesoverabs timesofball atleast ronaldo didn t get called sewer rat illegal growth harmones","2023-04-09 01:20:20",0.053403117,0.43441182,0.5121851,Bangalore,2023-04-09,01:20:00,"2023-04-09 01:20:00","2023-04-09 01:20:20",23,9,90,E,30.09,0,69,25,24.9,6,1,23.8,"Partly cloudy"
1644787587825926147,"We enjoyed a lot sirrr💛💛💛
Thamaru batting ki vaste inka bavundedi @msdhoni 🫠 

#CSKvsMI https://t.co/HWPq2BNns6",positive,"2023-04-08 19:41:34",CSKvsMI,Dileep,"Mumbai / Bangalore ",0,"We enjoyed a lot sirrr💛💛💛
Thamaru batting ki vaste inka bavundedi @msdhoni 🫠 

#CSKvsMI https://t.co/HWPq2BNns6",en,3,NULL,NULL,"enjoyed lot sirrr thamaru batting ki vaste inka bavundedi msdhoni cskvsmi","2023-04-09 01:20:20",0.9499793,0.0024842492,0.0475364,Bangalore,2023-04-09,01:20:00,"2023-04-09 01:20:00","2023-04-09 01:20:20",23,9,90,E,30.09,0,69,25,24.9,6,1,23.8,"Partly cloudy"
1644787597351477250,"@khushbo67391658 Seeing all things last year,  I don't think they will.",negative,"2023-04-08 19:41:36",,🄺🄰🅁🄰🄽,"Bengaluru, India",0,"@khushbo67391658 Seeing all things last year,  I don't think they will.",en,0,NULL,NULL,"khushbo67391658 seeing things last year don t think will","2023-04-09 01:20:20",0.020167867,0.5376353,0.4421968,Bangalore,2023-04-09,01:20:00,"2023-04-09 01:20:00","2023-04-09 01:20:20",23,9,90,E,30.09,0,69,25,24.9,6,1,23.8,"Partly cloudy"
1644787605446221825,"@Gaddapa 😂 https://t.co/U4KzP7fQ7o",neutral,"2023-04-08 19:41:38",,"Kavya Patil","Karnataka, India",0,"@Gaddapa 😂 https://t.co/U4KzP7fQ7o",und,0,NULL,NULL,gaddapa,"2023-04-09 01:20:20",0.2022039,0.22764273,0.57015336,Bangalore,2023-04-09,01:20:00,"2023-04-09 01:20:00","2023-04-09 01:20:20",23,9,90,E,30.09,0,69,25,24.9,6,1,23.8,"Partly cloudy"
1644787606524243977,"@SaiKiranTweetss @omraut @Offladipurush @PrabhasRaju I would be interested to know why sita is not like princess but like female hermit without any ornaments",neutral,"2023-04-08 19:41:38",,Spk,"Bengaluru, India",0,"@SaiKiranTweetss @omraut @Offladipurush @PrabhasRaju I would be interested to know why sita is not like princess but like female hermit without any ornaments",en,0,NULL,NULL,"saikirantweetss omraut offladipurush prabhasraju interested know sita like princess like female hermit without ornaments","2023-04-09 01:20:20",0.05608742,0.0740792,0.8698334,Bangalore,2023-04-09,01:20:00,"2023-04-09 01:20:00","2023-04-09 01:20:20",23,9,90,E,30.09,0,69,25,24.9,6,1,23.8,"Partly cloudy"
1644787608655114240,"Epitome of BJP bucket ge best example ನಮ್ಮ ಭಟ್ಟರು https://t.co/WW23SaGUjX",neutral,"2023-04-08 19:41:39",,"ದಾ ಕೃ ಗಿರೀಶ |D K Girish",bangalore,0,"Epitome of BJP bucket ge best example ನಮ್ಮ ಭಟ್ಟರು https://t.co/WW23SaGUjX",en,0,NULL,NULL,"epitome bjp bucket ge best example","2023-04-09 01:20:20",0.23145747,0.08591673,0.6826258,Bangalore,2023-04-09,01:20:00,"2023-04-09 01:20:00","2023-04-09 01:20:20",23,9,90,E,30.09,0,69,25,24.9,6,1,23.8,"Partly cloudy"
1644787615172894720,"@blackcherry_kim Good morning Madam :)",neutral,"2023-04-08 19:41:40",,"Conceptual Mathematics","Bengaluru, Karnataka, India",0,"@blackcherry_kim Good morning Madam :)",en,0,NULL,NULL,"blackcherry kim good morning madam","2023-04-09 01:20:20",0.26067096,0.010913332,0.72841567,Bangalore,2023-04-09,01:20:00,"2023-04-09 01:20:00","2023-04-09 01:20:20",23,9,90,E,30.09,0,69,25,24.9,6,1,23.8,"Partly cloudy"
1644787617630674947,"@davidon_usifo Absolutely nothing. Except you can’t get away with reading the book when you’re supposed to be doing something else 😄",negative,"2023-04-08 19:41:41",,Yve.onne🇳🇬🇪🇺,"Global village ",0,"@davidon_usifo Absolutely nothing. Except you can’t get away with reading the book when you’re supposed to be doing something else 😄",en,1,NULL,NULL,"davidon usifo absolutely nothing except can t get away reading book re supposed something else","2023-04-09 01:20:20",0.01529568,0.74625343,0.23845093,Bangalore,2023-04-09,01:20:00,"2023-04-09 01:20:00","2023-04-09 01:20:20",23,9,90,E,30.09,0,69,25,24.9,6,1,23.8,"Partly cloudy"
1644787625134542848,"@hyperKohli Agree https://t.co/0veI7EA0wX",neutral,"2023-04-08 19:41:43",,"Waseem 🇮🇳",Bangalore,0,"@hyperKohli Agree https://t.co/0veI7EA0wX",en,0,NULL,NULL,"hyperkohli agree","2023-04-09 01:20:20",0.27618334,0.020357832,0.70345885,Bangalore,2023-04-09,01:20:00,"2023-04-09 01:20:00","2023-04-09 01:20:20",23,9,90,E,30.09,0,69,25,24.9,6,1,23.8,"Partly cloudy"
1644787626287980544,"@JioCinema is not in LG content store. Such a shame! 
@LGIndia",negative,"2023-04-08 19:41:43",,MerryBrains,"Bangalore, India",0,"@JioCinema is not in LG content store. Such a shame! 
@LGIndia",en,0,NULL,NULL,"jiocinema lg content store shame lgindia","2023-04-09 01:20:20",0.014023012,0.8241723,0.1618047,Bangalore,2023-04-09,01:20:00,"2023-04-09 01:20:00","2023-04-09 01:20:20",23,9,90,E,30.09,0,69,25,24.9,6,1,23.8,"Partly cloudy"
1644787664993030144,"In Bangalore for a few days. Unplanned trips are so fun and exciting.",positive,"2023-04-08 19:41:52",,Aditya,"Mumbai/ Bangalore",0,"In Bangalore for a few days. Unplanned trips are so fun and exciting.",en,1,NULL,NULL,"bangalore days unplanned trips fun exciting","2023-04-09 01:20:20",0.9894022,0.0013723759,0.009225373,Bangalore,2023-04-09,01:20:00,"2023-04-09 01:20:00","2023-04-09 01:20:20",23,9,90,E,30.09,0,69,25,24.9,6,1,23.8,"Partly cloudy"
1644787670953099264,"@Pranavkakkar5 Considering your point of view, we'll have this reviewed by our team and keep you posted with updates through email. Furthermore, the internal order ID by the outlet may differ from the Swiggy order ID mentioned. We hope you got our perspective!

 ^ Pramod",neutral,"2023-04-08 19:41:54",,"Swiggy Cares",Bengaluru,0,"@Pranavkakkar5 Considering your point of view, we'll have this reviewed by our team and keep you posted with updates through email. Furthermore, the internal order ID by the outlet may differ from the Swiggy order ID mentioned. We hope you got our perspective!

 ^ Pramod",en,0,NULL,NULL,"pranavkakkar5 considering point view ll reviewed team keep posted updates email furthermore internal order id outlet may differ swiggy order id mentioned hope got perspective pramod","2023-04-09 01:20:20",0.16791546,0.024272012,0.8078125,Bangalore,2023-04-09,01:20:00,"2023-04-09 01:20:00","2023-04-09 01:20:20",23,9,90,E,30.09,0,69,25,24.9,6,1,23.8,"Partly cloudy"
1644787678209265664,"@INCIndia What was your perks at then and now? Why can't you go back to the past and live",neutral,"2023-04-08 19:41:55",,"Krishna ಮೂರ್ತಿ","Bengaluru, India",0,"@INCIndia What was your perks at then and now? Why can't you go back to the past and live",en,0,NULL,NULL,"incindia perks now can t go back past live","2023-04-09 01:20:20",0.022443429,0.4454706,0.532086,Bangalore,2023-04-09,01:20:00,"2023-04-09 01:20:00","2023-04-09 01:20:20",23,9,90,E,30.09,0,69,25,24.9,6,1,23.8,"Partly cloudy"
1644787694827081729,"@housecor Enums have its own purpose like values are chained, while const you end up assigning the values for each variable.",neutral,"2023-04-08 19:41:59",,Batman,Bengaluru,0,"@housecor Enums have its own purpose like values are chained, while const you end up assigning the values for each variable.",en,0,NULL,NULL,"housecor enums purpose like values chained const end assigning values variable","2023-04-09 01:20:20",0.042868786,0.1464034,0.81072783,Bangalore,2023-04-09,01:20:00,"2023-04-09 01:20:00","2023-04-09 01:20:20",23,9,90,E,30.09,0,69,25,24.9,6,1,23.8,"Partly cloudy"
1644787705711321089,"Bruvh what !!https://t.co/2XYAPZK7SJ",neutral,"2023-04-08 19:42:02",,"Why⚡️hock 🪬",Bangalore,0,"Bruvh what!! https://t.co/2xYAPZk7Sj",sv,0,NULL,NULL,bruvh,"2023-04-09 01:20:20",0.05205132,0.35309163,0.59485704,Bangalore,2023-04-09,01:20:00,"2023-04-09 01:20:00","2023-04-09 01:20:20",23,9,90,E,30.09,0,69,25,24.9,6,1,23.8,"Partly cloudy"
1644787733473157122,"@muralistweetz2 Rahane start chesaka paltan boys anta mooskunnaru 🤣🤣 we want Dhoni slogans lo join ayyaru..",neutral,"2023-04-08 19:42:08",,Dileep,"Mumbai / Bangalore ",0,"@muralistweetz2 Rahane start chesaka paltan boys anta mooskunnaru 🤣🤣 we want Dhoni slogans lo join ayyaru..",in,1,NULL,NULL,"muralistweetz2 rahane start chesaka paltan boys anta mooskunnaru want dhoni slogans lo join ayyaru","2023-04-09 01:20:20",0.04786326,0.09041683,0.8617199,Bangalore,2023-04-09,01:20:00,"2023-04-09 01:20:00","2023-04-09 01:20:20",23,9,90,E,30.09,0,69,25,24.9,6,1,23.8,"Partly cloudy"
1644787750187720704,"@mufaddel_vohra Fake profile. Don't create such non sense",negative,"2023-04-08 19:42:12",,"Naveen 🇮🇳","Bengaluru, India",0,"@mufaddel_vohra Fake profile. Don't create such non sense",en,0,NULL,NULL,"mufaddel vohra fake profile don t create non sense","2023-04-09 01:20:20",0.008804689,0.7877877,0.2034077,Bangalore,2023-04-09,01:20:00,"2023-04-09 01:20:00","2023-04-09 01:20:20",23,9,90,E,30.09,0,69,25,24.9,6,1,23.8,"Partly cloudy"
1644787753127739397,"@keerthi_priv Yes I did IT",neutral,"2023-04-08 19:42:13",,7,Bangalore,0,"@keerthi_priv Yes I did KT",en,0,NULL,NULL,"keerthi priv yes","2023-04-09 01:20:20",0.3708601,0.044087913,0.585052,Bangalore,2023-04-09,01:20:00,"2023-04-09 01:20:00","2023-04-09 01:20:20",23,9,90,E,30.09,0,69,25,24.9,6,1,23.8,"Partly cloudy"
1644787759586869249,"@Viru_munna99 We're already serviceable in most of the locations, Virendra. Please update and explore the app to know more about this.",positive,"2023-04-08 19:42:15",,InsanelyGood,BLR,0,"@Viru_munna99 We're already serviceable in most of the locations, Virendra. Please update and explore the app to know more about this.",en,0,NULL,NULL,"viru munna99 re already serviceable locations virendra please update explore app know","2023-04-09 01:20:20",0.7609249,0.0045186225,0.2345565,Bangalore,2023-04-09,01:20:00,"2023-04-09 01:20:00","2023-04-09 01:20:20",23,9,90,E,30.09,0,69,25,24.9,6,1,23.8,"Partly cloudy"
1644787778218229760,"@GhazalaNazir4 Yeah but will they?",neutral,"2023-04-08 19:42:19",,🄺🄰🅁🄰🄽,"Bengaluru, India",0,"@GhazalaNazir4 Yeah but will they?",en,0,NULL,NULL,"ghazalanazir4 yeah will","2023-04-09 01:20:20",0.024280393,0.19021684,0.7855028,Bangalore,2023-04-09,01:20:00,"2023-04-09 01:20:00","2023-04-09 01:20:20",23,9,90,E,30.09,0,69,25,24.9,6,1,23.8,"Partly cloudy"
1644787780403306496,"@suiswap_app Lfg",neutral,"2023-04-08 19:42:20",,"pradeep D","Bengaluru, India",0,"@suiswap_app Lfg",und,0,NULL,NULL,"suiswap app lfg","2023-04-09 01:20:20",0.07805522,0.1725685,0.74937636,Bangalore,2023-04-09,01:20:00,"2023-04-09 01:20:00","2023-04-09 01:20:20",23,9,90,E,30.09,0,69,25,24.9,6,1,23.8,"Partly cloudy"
1644787810082193419,"Italian Chicken Sausage #vodapav #food #vodapavfood #foodie #foods #foodie #foodlove #foodblog https://t.co/RpMdZrwmpC",positive,"2023-04-08 19:42:27","vodapav, food, vodapavfood, foodie, foods, foodie, foodlove, foodblog","Vodapav Food","Bengaluru, India",0,"Italian Chicken Sausage #vodapav #food #vodapavfood #foodie #foods #foodie #foodlove #foodblog https://t.co/RpMdZrwmpC",en,0,NULL,NULL,"italian chicken sausage vodapav food vodapavfood foodie foods foodie foodlove foodblog","2023-04-09 01:20:20",0.8969392,0.0052928748,0.09776793,Bangalore,2023-04-09,01:20:00,"2023-04-09 01:20:00","2023-04-09 01:20:20",23,9,90,E,30.09,0,69,25,24.9,6,1,23.8,"Partly cloudy"
1644787815425638402,"Micheladas (The original recipe) #vodapav #food #vodapavfood #foodie #foods #foodie #foodlove #foodblog https://t.co/uKACyOM3xM",positive,"2023-04-08 19:42:28","vodapav, food, vodapavfood, foodie, foods, foodie, foodlove, foodblog","Vodapav Food","Bengaluru, India",0,"Micheladas (The original recipe) #vodapav #food #vodapavfood #foodie #foods #foodie #foodlove #foodblog https://t.co/uKACyOM3xM",en,0,NULL,NULL,"micheladas original recipe vodapav food vodapavfood foodie foods foodie foodlove foodblog","2023-04-09 01:20:20",0.7519505,0.008751937,0.23929758,Bangalore,2023-04-09,01:20:00,"2023-04-09 01:20:00","2023-04-09 01:20:20",23,9,90,E,30.09,0,69,25,24.9,6,1,23.8,"Partly cloudy"
1644787819720613888,"Crowd-Pleasing No-Bake Cheesecakes #vodapav #food #vodapavfood #foodie #foods #foodie #foodlove #foodblog https://t.co/oTtj37vdja",positive,"2023-04-08 19:42:29","vodapav, food, vodapavfood, foodie, foods, foodie, foodlove, foodblog","Vodapav Food","Bengaluru, India",0,"Crowd-Pleasing No-Bake Cheesecakes #vodapav #food #vodapavfood #foodie #foods #foodie #foodlove #foodblog https://t.co/oTtj37vdja",en,0,NULL,NULL,"crowd pleasing bake cheesecakes vodapav food vodapavfood foodie foods foodie foodlove foodblog","2023-04-09 01:20:20",0.8550744,0.0055999435,0.13932572,Bangalore,2023-04-09,01:20:00,"2023-04-09 01:20:00","2023-04-09 01:20:20",23,9,90,E,30.09,0,69,25,24.9,6,1,23.8,"Partly cloudy"
